Participant_ID,zcr,rms,envelope,temporal_moments,peak_to_peak,"(zcr, rms)","(zcr, envelope)","(zcr, temporal_moments)","(zcr, peak_to_peak)","(rms, envelope)","(rms, temporal_moments)","(rms, peak_to_peak)","(envelope, temporal_moments)","(envelope, peak_to_peak)","(temporal_moments, peak_to_peak)","(zcr, rms, envelope)","(zcr, rms, temporal_moments)","(zcr, rms, peak_to_peak)","(zcr, envelope, temporal_moments)","(zcr, envelope, peak_to_peak)","(zcr, temporal_moments, peak_to_peak)","(rms, envelope, temporal_moments)","(rms, envelope, peak_to_peak)","(rms, temporal_moments, peak_to_peak)","(envelope, temporal_moments, peak_to_peak)","(zcr, rms, envelope, temporal_moments)","(zcr, rms, envelope, peak_to_peak)","(zcr, rms, temporal_moments, peak_to_peak)","(zcr, envelope, temporal_moments, peak_to_peak)","(rms, envelope, temporal_moments, peak_to_peak)","(zcr, rms, envelope, temporal_moments, peak_to_peak)"
410,0.057955799145200146,0.0025566535,0.003036945,57.13200538661383,0.7239535,0.00014817289443990738,0.00017600856829866546,3.3111310289490836,0.04195730279546177,7.764415e-06,0.1460667392762895,0.0018508981,0.17350675204971874,0.0021986067,41.360914432609206,4.499929152162729e-07,0.008465414603290951,0.00010727028338474856,0.010055722472129543,0.0001274220164957285,2.3971048493181093,0.0004435966380458988,5.6210756e-06,0.10574552501306696,0.12561081790225076,2.5708997656074163e-05,3.2577393941612805e-07,0.006128566408161047,0.007279875332807157,0.0003211433322644827,1.8612118461540633e-05
377,0.054883500460506766,0.0021783432,0.0026869443,1199.0926226175152,1.4043624,0.00011955510253178916,0.00014746891007232568,65.81040050561866,0.0770763266284546,5.853087e-06,2.612035315519037,0.0030591835,3.2218951169197845,0.0037734436,1683.9606414161372,3.212379042155814e-07,0.143357641442149,0.00016789869551905534,0.1768288821331715,0.0002070997983894233,92.42165463863783,0.007018393466488069,8.219855e-06,3.668244289353857,4.524708488173555,0.0003851940010500156,4.5113444701977634e-07,0.2013260871440037,0.2483318403943322,0.009856368174244023,0.000540951987230046
411,0.0732401132659679,0.0067992704,0.008272271,13.102477257348397,0.89840066,0.0004979793341424637,0.0006058620409857306,0.959626918392965,0.06579896641371549,5.6245404e-05,0.08908728576834352,0.006108469,0.10838723834681538,0.0074318135,11.771274272364343,4.119419841100391e-06,0.006524762900231128,0.00044738496461596577,0.007938293613106218,0.0005443068601136246,0.8621294609927382,0.0007369541413116264,5.0530907e-05,0.0800360767175944,0.09737516693562191,5.397460478148763e-05,3.700889521896834e-06,0.005861851324160308,0.007131768255657481,0.0006620800901347626,4.849082079261225e-05
405,0.05439647937831803,0.0069672763,0.008405459,25.13698189501477,1.6339984,0.00037899530346695553,0.000457227383328395,1.3673633172853246,0.08888375994410308,5.8563157e-05,0.17513629908449166,0.011384518,0.21128787355330172,0.013734506,41.0737880467742,3.185629527469342e-06,0.00952679808154449,0.0006192777172032669,0.011493316456630844,0.0007471088100571129,2.234269464475758,0.001472101001230226,9.569211e-05,0.28617243143734367,0.3452440460604009,8.00771117562213e-05,5.205313531803548e-06,0.015566772765324597,0.018780060632011677,0.0024054106718343106,0.00013084587200682117
363,0.0529517902949789,0.0035102526,0.00422211,12.821931671322668,0.45707637,0.00018587415810651748,0.0002235682787592652,0.6789442370364263,0.024203012130948696,1.4820672e-05,0.04500821863491146,0.0016044535,0.05413560482389086,0.0019298267,5.860601993897919,7.847811256655868e-07,0.0023832657547063936,8.495868559723664e-05,0.0028665771941265173,0.00010218777746252916,0.31032936778321785,0.0001900296461021073,6.774179e-06,0.020572193226041844,0.02474410577942476,1.0062409970227842e-05,3.5870490872571805e-07,0.0010893344616131535,0.0013102447002688753,8.685806096881512e-05,4.599289829849191e-06
439,0.06155024160231093,0.0059222803,0.007113172,7.596705492278769,0.62991524,0.00036451778034595324,0.00043781746790139657,0.4675790584313606,0.03877143505259399,4.2126198e-05,0.04498981891702925,0.0037305346,0.05403667437265182,0.0044806954,4.785280543829936,2.592877744124253e-06,0.002769134223987369,0.0002296153041528959,0.003325970363022123,0.00027578789424269014,0.29453517360757037,0.00032002032951982035,2.6535934e-05,0.02833977246490732,0.03403852456720137,1.9697328599596096e-05,1.633293199808585e-06,0.0017443198421695642,0.0020950794108974403,0.00020158568185086692,1.2407647421487442e-05
388,0.040879044835286475,0.0024504873,0.0029170667,603.4066826821648,2.0535588,0.00010017358198709883,0.00011924689968631665,24.666688835275696,0.08394752333820611,7.148235e-06,1.4786404389529464,0.00503222,1.7601775298267917,0.005990368,1239.131119158782,2.9221301844419375e-07,0.06044540879922517,0.00020571234346637224,0.07195437615985321,0.00024488052337721987,50.65449657689056,0.004313292759319864,1.4679321e-05,3.036475124552599,3.614628102488664,0.0001763232880959532,6.000766232286577e-07,0.12412820275781779,0.14776254426452057,0.008857600416949229,0.0003620902445775196
349,0.06207601609193893,0.0017999442,0.0021995755,20.837278372842768,0.29826087,0.00011173336550499695,0.00013654088648088202,1.2934952275847988,0.018514846416464642,3.959113e-06,0.03750593847894416,0.0005368529,0.04583316778356088,0.0006560473,6.214944725816629,2.4576597752261073e-07,0.002328219240562209,3.332569053490479e-05,0.002845140460876862,4.072480326407011e-05,0.3857990088103041,8.249714480110578e-05,1.1808486e-06,0.011186553750719806,0.013670240387782898,5.1210940882124584e-06,7.330237368139244e-08,0.0006944166906430224,0.0008485940622926847,2.4605669982543642e-05,1.5274219657893177e-06
413,0.052680393243786254,0.0037999502,0.0044138576,117.29012486206783,1.3468788,0.00020018287286137208,0.0002325237535847186,6.178889901346524,0.07095410309797977,1.677244e-05,0.4456966379218748,0.0051180725,0.5177019079022385,0.005944931,157.97557875708722,8.835786928486732e-07,0.023479474153157782,0.000269622060976755,0.027272740091348335,0.00031318130652954827,8.32221561183808,0.0019672414883104066,2.2590442e-05,0.6002993381462993,0.6972817073959293,0.00010363505520968357,1.190073380383465e-06,0.03162400519753166,0.03673307454731625,0.002649635790193421,0.00013958385538019976
375,0.041229440827897805,0.0031170172,0.0037324089,250.74489527069048,1.5938246,0.00012851287683023863,0.00015388513034447958,10.338071822460366,0.06571249806711302,1.16339825e-05,0.7815761551616551,0.0049679787,0.9358824693502518,0.0059488053,399.6433886792986,4.796626004343912e-07,0.03222394784173333,0.0002048269877235872,0.03858591089194308,0.0002452659101667144,16.477073445813705,0.002917161768291703,1.8542527e-05,1.2456953224213927,1.4916325257705194,0.00012027294851118847,7.644980642711875e-07,0.05135932158536188,0.06149917495822337,0.004649444261456373,0.0001916939870603245
361,0.06495956335345451,0.0026915455,0.0031078032,6.69700423726331,0.19841975,0.00017484162196569833,0.00020188153725115096,0.43503447102885934,0.012889260303603333,8.364794e-06,0.018025291777026744,0.0005340558,0.020812971033067913,0.0006166495,1.3288179047439805,5.433733479066357e-07,0.0011709150831542715,3.469203087400759e-05,0.0013520015103961887,4.005728409785099e-05,0.0863194308684213,5.601905901901619e-05,1.6597403e-06,0.003576573883330191,0.004129704503660309,3.6389736133466903e-06,1.0781600370527415e-07,0.00023233267776249838,0.00026826380133656826,1.111528767104343e-05,7.220442336590178e-07
407,0.05260050209040176,0.013804614,0.016778082,4.78753271018826,1.9975421,0.0007261296071863457,0.0008825355191931812,0.25182662433012437,0.10507171966159606,0.00023161493,0.06609003922179538,0.027575297,0.08032561473992694,0.033514924,9.563298348960302,1.2183061841850332e-05,0.0034763692462407825,0.0014504744915389426,0.004225167666040334,0.0017629018921663073,0.503034294795622,0.0011088640746786337,0.0004626606,0.13201763856933807,0.16045380059478645,5.832680707810489e-05,2.4336179458263586e-05,0.006944194073536373,0.008439950473598972,0.0022150027198829464,0.00011651025519744852
360,0.05187360777930089,0.006724328,0.008207432,3.889983969359753,0.37676674,0.00034881514301453347,0.000425749108151679,0.20178750269433582,0.01954425016122553,5.5189463e-05,0.026157527357060027,0.002533503,0.03192677888774297,0.0030922873,1.4656165837507262,2.8628765649012175e-06,0.0013568853145964647,0.0001314219447412335,0.001656157205679243,0.00016040810407938087,0.07602681982032407,0.0002146861269241671,2.0793554e-05,0.009855286342151765,0.012028948440967526,1.1136543943721452e-05,1.0786366740326518e-06,0.0005112292582654816,0.0006239849534241823,8.088659243833851e-05,4.195879370750537e-06
406,0.04444462036768963,0.00405942,0.004872427,696.4919718308637,2.0216904,0.00018041937935674022,0.00021655316189799674,30.95532127716632,0.08985326093576793,1.9779227e-05,2.8273534174684825,0.00820689,3.393606188752434,0.009850538,1408.0911112941367,8.790802293764143e-07,0.12566064928467663,0.0003647521215637552,0.150827538736544,0.00043780344171039174,62.58207488458612,0.013776072723550963,3.9987473e-05,5.71603317287232,6.860820946799783,0.0006122723223559067,1.7772280330029899e-06,0.25404692437743076,0.3049265823912093,0.027850953543057243,0.0012378250570993397
412,0.050327025652707025,0.003476067,0.004211443,577.044910264298,2.08819,0.00017494011209870245,0.0002119494004352999,29.04095400163535,0.10509239566024234,1.4639258e-05,2.0058467588416304,0.0072586886,2.43019175420276,0.008794294,1204.9794565986383,7.367503123922392e-07,0.10094830128762199,0.0003653082064573607,0.12230432275475939,0.00044259063518289947,60.64303202322464,0.008447509313094197,3.0569554e-05,4.188589301276554,5.074702310550664,0.00042513801790157316,1.5384746928426447e-06,0.21079924121399934,0.25539467336293487,0.017640005137627788,0.0008877689910752773
374,0.049020251966050275,0.008378034,0.009564613,12.35147370209424,1.2281961,0.000410693360090056,0.00046885973883088576,0.6054723530287034,0.060206484447709666,8.013266e-05,0.10348107227784549,0.010289869,0.11813706584272923,0.0117472205,15.17003237491415,3.928123047689785e-06,0.0050726682367770465,0.0005044120012717239,0.005791108734140458,0.0005758517233577042,0.7436388093514317,0.0009897564083459344,9.8418626e-05,0.12709505395939757,0.14509548874380088,4.851810852213065e-05,4.8245055807386615e-06,0.006230231568728425,0.00711261741735833,0.0012156150043327045,5.958975380610048e-05
348,0.06135228217190627,0.0037434013,0.004438011,9.186768075602677,0.5180157,0.0002296662105646739,0.00027228210166429834,0.5636291872222358,0.03178144433431718,1.6613256e-05,0.03438975921626474,0.0019391406,0.04077097755090499,0.0022989593,4.758889936465046,1.0192611632376986e-06,0.0021098902112601887,0.00011897069885816052,0.0025013925191275784,0.0001410463987798861,0.2919687582070486,0.0001526221288540993,8.605927e-06,0.01781443459820901,0.021120005770268183,9.363715915133738e-06,5.279932673214166e-07,0.001092956218202289,0.001295760553489782,7.906065627307095e-05,4.85055169236154e-06
370,0.05900732237072775,0.009033887,0.010878132,8.829811721233817,1.5191298,0.0005330654656980616,0.0006418894254820637,0.5210235467076743,0.08963977906489062,9.827181e-05,0.07976751881120236,0.013723646,0.0960518550095949,0.016525293,13.413629700110373,5.798756353855503e-06,0.004706867697205707,0.0008097956092988523,0.005667762772857567,0.00097511332445828,0.7915023718759809,0.0008677215769962232,0.00014928763,0.12117721115808192,0.1459152307867517,5.120192682185239e-05,8.80906330819375e-06,0.007150342762790686,0.008610067061832994,0.001318181665032916,7.778237045177991e-05
416,0.057229320352099926,0.003440229,0.004017257,505.39261551786086,2.0442321,0.0001968819669159671,0.00022990489532316287,28.923275897057326,0.11699001544472477,1.3820284e-05,1.7386663269068596,0.007032627,2.0302920889653695,0.008212206,1033.1398229319504,7.9092548568372e-07,0.09950269220796155,0.00040247244259719085,0.1161922363677333,0.00046997897387554305,59.12588989508439,0.006984669701302198,2.8251869e-05,3.5542375689001653,4.15038832165068,0.00039972789988942963,1.6168352903105829e-06,0.2034066004380564,0.23752390284536112,0.014278286221193294,0.0008171366162316453
402,0.051259777490887,0.0032245356,0.0038673629,310.01778579469743,1.6646391,0.000165288978002524,0.00019824015961489612,15.891442718053659,0.08532903065462512,1.2470449e-05,0.9996633907691246,0.005367688,1.198951270327374,0.0064377636,516.0677326829533,6.392324544840004e-07,0.051242522976610944,0.00027514649811650934,0.061457975339397494,0.00032999832392492385,26.45351714755474,0.0038660610686901816,2.0758798e-05,1.6640787824412595,1.9958211819658043,0.0001981734301472395,1.0640913475247447e-06,0.08530030811524511,0.10230534969916621,0.0064355964772099305,0.00032988724344291725
364,0.05517751867920962,0.0065208194,0.0073031457,10.463585034299888,0.9593744,0.0003598026333977776,0.0004029694590569728,0.5773546586815803,0.05293590041003728,4.7622496e-05,0.06823114812412226,0.0062559075,0.07641708619741182,0.007006451,10.038495904970071,2.6276910600223752e-06,0.0037648254501226742,0.0003451854455352746,0.004216505201068462,0.00038659859420180927,0.5538992953076555,0.0004983020169910907,4.5687804e-05,0.06545921868940367,0.0733125983444345,2.7495068850413733e-05,2.520939607132081e-06,0.0036118772619610382,0.004045207264571427,0.00047805821242012637,2.6378065945561082e-05
358,0.06279717206707164,0.0024914627,0.0029411695,255.41396030359874,1.1953436,0.0001564568145652043,0.00018469712988224536,16.039274413517294,0.0750641985840575,7.3278143e-06,0.6363543661154561,0.002978154,0.7512157609509417,0.0035157083,305.3074462794669,4.6016601782398457e-07,0.0399612546245846,0.00018701965409856098,0.04717422539993244,0.00022077653465953022,19.172444237369913,0.0018716260802958975,8.759256e-06,0.7606621275382237,0.8979609623068319,0.0001175328250095603,5.500565106129513e-07,0.04776743050792263,0.05638940905949535,0.002237236282174893,0.00014049211176643238
359,0.0415176067325729,0.0062748506,0.007598054,51.59520549968793,2.068664,0.00026051677841169553,0.0003154530232867934,2.1421094512223258,0.0858859814838129,4.7676655e-05,0.32375220481392897,0.012980558,0.39202316421602923,0.015717821,106.73314800496703,1.9794205840489722e-06,0.013441416718268095,0.0005389217001599283,0.016275863561979947,0.0006525663362904385,4.431304864199719,0.0024598867767633963,9.862698e-05,0.6697345549587643,0.8109642359675847,0.00010212861180431902,4.09475624944754e-06,0.027805775867992703,0.03366929422308364,0.005088679401060568,0.00021126979016137726
403,0.057493608767162474,0.012466652,0.015124788,7.582276931210847,1.9959543,0.0007167528310553532,0.0008695786196095351,0.43593246344731773,0.11475461421154005,0.00018855547,0.0945256102865308,0.024882868,0.1146803279307346,0.030188384,15.13387805607916,1.0840734314564773e-05,0.0054346184562910705,0.0014306058773573412,0.006593385907339551,0.0017356391633723614,0.8701012640861605,0.0014296797761224804,0.0003763481,0.18866879596078928,0.2288966908068006,8.219744971071032e-05,2.1637610000717334e-05,0.010847249941541223,0.013160096789344352,0.002853575461220318,0.0001640623511549762
365,0.048519328723092385,0.0024820333,0.0028529877,34.26129485913661,0.3727846,0.00012042659126664582,0.0001384250495573032,1.6623350277492446,0.01808725925689292,7.0812107e-06,0.08503767592941895,0.00092526386,0.09774705387702841,0.0010635499,12.772083598492134,3.4357558735491256e-07,0.0041259709522672786,4.489318040847109e-05,0.004742621438773363,5.160272874508183e-05,0.6196929225940566,0.00024261144608880855,2.6397663e-06,0.03170073724468075,0.03643859780421568,1.1771344504767708e-05,1.280796929053534e-07,0.0015380984911390432,0.001767976305071293,9.04418144187857e-05,4.3881761240979805e-06
371,0.04580805373561023,0.0042668045,0.004819123,34.800488268459254,1.6819986,0.00019545401209855769,0.0002207546487511999,1.5941426366270548,0.07704908273284637,2.0562256e-05,0.14848688168062243,0.007176759,0.16770783601534814,0.008105759,58.534372912148946,9.419169396906291e-07,0.00680189505505915,0.00032875337676574424,0.0076823695640739756,0.00037130901246016577,2.6813456997399667,0.0007155765577546234,3.4585686e-05,0.24975472866376824,0.282084347147194,3.2779169409566784e-05,1.5843029837627736e-06,0.011440778031352647,0.01292173493209319,0.0012035987758471601,5.5134517400121395e-05
417,0.04749064116943935,0.0026804039,0.0032435865,1167.463652122075,2.2906327,0.00012729409880259882,0.00015404000324529928,55.44359738129263,0.10878361678264552,8.694122e-06,3.1292741016371646,0.006139821,3.786769357777791,0.007429865,2674.230446520941,4.1288942220636804e-07,0.14861123348167027,0.00029158402838631544,0.17983610476165338,0.0003528490723561215,127.00091854011558,0.010150071275133942,1.991504e-05,7.168017661960182,8.67409781205165,0.00048203339277161985,9.457780222139653e-07,0.3404137546803546,0.4119384666607639,0.023250085421488192,0.001104161463910709
367,0.048380381482712766,0.0035312232,0.004306555,46.914901323540064,1.4182022,0.00017084192372695202,0.00020835276382499712,2.269760823256694,0.06861316160695687,1.5207406e-05,0.1656669862439517,0.0050079883,0.2020415932195435,0.0061075655,66.53481447715934,7.357401056957088e-07,0.008015031993573712,0.00024228838555374465,0.009774849355336589,0.00029548634007131147,3.218979706286489,0.0007134539538680315,2.1567177e-05,0.23494927802823096,0.2865358242752383,3.4517174458485115e-05,1.0434282084124778e-06,0.011366935700093759,0.01386271248689958,0.0010118219397125092,4.895233143586959e-05
401,0.05113287609440633,0.001887211,0.0023199378,23.178067449081098,0.30924526,9.649852592161238e-05,0.00011862509231516208,1.1851612509816565,0.01581259948922801,4.378212e-06,0.04374190371021806,0.0005836111,0.053771674915330636,0.0007174298,7.167707461437434,2.2387057838470753e-07,0.0022366493425480323,2.9841711600225598e-05,0.0027495003908342983,3.668424734585889e-05,0.3665054975066321,0.00010147849606748767,1.3539413e-06,0.013526976323198063,0.01662863551291821,5.188887365665548e-06,6.923091489873107e-08,0.0006916732042660547,0.0008502699593010916,3.1381743755656275e-05,1.6046388150843822e-06
415,0.047465549900362856,0.0046541058,0.0054937876,173.31034088854307,2.038218,0.0002209096888466575,0.0002607656486611576,8.226270633694037,0.09674513920223986,2.5568668e-05,0.8066046545328976,0.009486082,0.9521301987726848,0.011197537,353.2442600927618,1.2136309055421427e-06,0.03828593347959619,0.0004502621089075383,0.045193383461487276,0.0005314972444613605,16.766933054449737,0.004431314635433562,5.211452e-05,1.6440361430082835,1.940648929850816,0.00021033478595237996,2.473644382995285e-06,0.07803507958395976,0.0921139686189197,0.00903198534840245,0.00042870815125394267
373,0.05326874740462796,0.0046549607,0.0054856986,103.53800818891051,1.3668797,0.000247963926070597,0.00029221629203546545,5.515340004993376,0.07281196955780964,2.5535712e-05,0.48196535978282373,0.006362771,0.5679783045747477,0.00749829,141.52400173900523,1.3602553573206592e-06,0.025673691008051874,0.0003389368572785078,0.030255492837701087,0.0003994245180642975,7.538806300327198,0.002643916690127387,3.4904246e-05,0.6587886671684133,0.7763580154805726,0.0001408381303252758,1.8593054369338243e-06,0.035092847104425735,0.04135561902219287,0.003613916056494602,0.00019250878155494013
429,0.06042331570025099,0.0025388228,0.003079066,8.629524649151929,0.33913225,0.00015340409300973744,0.00018604738018433115,0.5214244922188046,0.02049149496693251,7.817203e-06,0.021908834140706143,0.0008609967,0.026570876401014135,0.0010442106,2.926550105134039,4.723413351825803e-07,0.0013238044019083244,5.202427512270439e-05,0.0016055004532108258,6.309466652857589e-05,0.17683186091511677,6.745874746417597e-05,2.6510659e-06,0.007429992202890219,0.00901104108121801,4.07608119477141e-06,1.601861794639618e-07,0.00044894476452563903,0.0005444769800383669,2.2877436766218226e-05,1.3823305841377327e-06
428,0.05311831439206569,0.0027850412,0.0032888895,119.89154394887895,1.0320584,0.00014793669563934925,0.00017470026840770472,6.368436724426713,0.05482120034142538,9.159693e-06,0.33390289300193343,0.002874325,0.39431004442437384,0.003394326,123.73507000903723,4.865474503724774e-07,0.01773635884689697,0.00015267930321796207,0.02094508490768328,0.000180300872188635,6.572598350064299,0.0010981697310459102,9.453338e-06,0.34460727154728266,0.40695097706740885,5.8332925029546874e-05,5.021453628141386e-07,0.01830495739184051,0.02161654994202494,0.0011333752496398798,6.0202982834557064e-05
414,0.05030005263499328,0.0048952857,0.0057543116,8.721885185526167,0.5485237,0.0002462331285363939,0.0002894421748006139,0.4387112839083343,0.027590772192722872,2.8168999e-05,0.04269611985402292,0.0026851804,0.05018844482686866,0.0031563763,4.784160942955425,1.4169021402166667e-06,0.002147617075967334,0.00013506471265643837,0.0025244814164599497,0.00015876589962719587,0.24064354724493695,0.0002456867764289113,1.5451364e-05,0.02341983466605762,0.02752955266217405,1.2358057786096066e-05,7.772044386073386e-07,0.0011780189164055383,0.001384737947925174,0.00013476502556378355,6.778687879214528e-06
372,0.04491463953923148,0.00612638,0.007196198,13.490513961675239,1.0541239,0.00027516415206931097,0.0003232146489950517,0.605921571787613,0.047345594031581104,4.4086646e-05,0.08264801573217935,0.0064579635,0.0970804125251211,0.0075856843,14.220672899956256,1.980135780660551e-06,0.003712105835243568,0.0002900571031976885,0.004360331734885707,0.0003407082793798938,0.6387163973068528,0.000594751503497671,4.6472785e-05,0.08712124689219863,0.10233478097532232,2.6713049395013863e-05,2.0873084090249504e-06,0.003913019400371492,0.004596329799832806,0.0006269417615981838,2.815886323427322e-05
366,0.049912044770624754,0.0046077743,0.005418426,24.21757626810947,0.91485405,0.00022998343801624348,0.00027044471568527586,1.2087487509298995,0.04566223628634615,2.4966883e-05,0.11158912595459046,0.004215441,0.1312211422816723,0.0049570687,22.155547722377595,1.2461482151745291e-06,0.005569641450560404,0.00021040127962909154,0.00654951552841535,0.00024741744335993865,1.1058286898370238,0.0006046374092876079,2.2841054e-05,0.10208776378010073,0.12004819342036682,3.0178689442357654e-05,1.1400437411571833e-06,0.005095409036325352,0.005991850804629969,0.0005531549824763742,2.7609096250454942e-05
400,0.04626361053270866,0.0039641773,0.004551625,37.70533356717641,0.752787,0.00018339715620810726,0.00021057460070419222,1.744384867157716,0.03482664430359808,1.8043449e-05,0.14947062865336155,0.002984181,0.17162053434444055,0.003426404,28.38408471306329,8.347550589788671e-07,0.006915050950098242,0.00013805899392645634,0.007939785560326549,0.00015851782067273352,1.31315024049257,0.0006803342320944316,1.3582874e-05,0.11251954523232584,0.1291937061544627,3.14747179456862e-05,6.283927515586394e-07,0.005205560417945818,0.005976967304807269,0.0005121467614803361,2.369375830871431e-05
399,0.04143740880350195,0.0023443247,0.0029037704,1019.9097915808412,2.033033,9.714274175602077e-05,0.00012032472207125883,42.262418976429785,0.08424361514521886,6.807381e-06,2.390999735717101,0.0047660894,2.9615838864747963,0.005903461,2073.510155333734,2.820802202778046e-07,0.09907683349797462,0.00019749438941640533,0.12272036220972024,0.00024462411794846326,85.92088796477677,0.006942914312931163,1.3839629e-05,4.860981112579814,6.020997459942019,0.0002876963786726135,5.734783666094885e-07,0.20142646154807145,0.2494945331524643,0.014115173179346435,0.0005848962013648046
380,0.06417857275317969,0.012634885,0.014731621,10.100127988740693,2.0106726,0.000810888858351464,0.0009454544338488399,0.648211798941821,0.12904209577003203,0.00018613234,0.1276139512402578,0.025404615,0.14879126131583448,0.029620467,20.308050293126602,1.194570763415788e-05,0.00819008125399361,0.0016304319842179304,0.009549210789395654,0.001900999295639195,1.3033416832126576,0.0018799604111653244,0.0003742512,0.25658987121557125,0.2991705076755623,0.00012065317602107137,2.4018906660579038e-05,0.016467571717537544,0.019200336192461778,0.0037799848300528846,0.0002425940314214646
419,0.05216460512368057,0.0052000093,0.0061461898,6.461122224000639,0.58318055,0.00027125643320232996,0.00032061356167302013,0.33704188947083014,0.030421382937576697,3.1960244e-05,0.03359789583015748,0.0030325444,0.039711283229884244,0.0035843384,3.768000791279492,1.6671935111848204e-06,0.0017526209689667188,0.00015819147502725385,0.00207152340864155,0.0001869755921953221,0.19655627338281065,0.00020649904319770048,1.8638593e-05,0.019593639260235548,0.023158847866567314,1.07719410468259e-05,9.722748234084198e-07,0.0010220944549460319,0.001208072154078876,0.00012042622491756728,6.281986469360438e-06
425,0.05282942166387682,0.002730297,0.0033415887,10.014671109266128,0.33493105,0.0001442400075031052,0.00017653419620633671,0.5290692828564654,0.01769421344534064,9.123529e-06,0.027343025731614137,0.0009144612,0.033464911385807906,0.0011192018,3.3542242676755714,4.819907730083612e-07,0.0014445162359416773,4.831045655498073e-05,0.0017679319145451184,5.912678294966861e-05,0.1772017281922412,9.136914464237315e-05,3.055753e-06,0.009158028202823182,0.011208437767070612,4.826979069379683e-06,1.6143367365549206e-07,0.00048381333353662197,0.0005921352849898953,3.060236316623938e-05,1.6167051476203528e-06
343,0.07238098291250375,0.0010804588,0.0013279065,27.751521003974993,0.24991067,7.820466639005476e-05,9.611517786039652e-05,2.008682367584703,0.018088779756766916,1.4347482e-06,0.029984373720870608,0.00027001818,0.03685142519296744,0.000331858,6.93540113931606,1.0384848501821868e-07,0.0021702984419324617,1.9544180382175455e-05,0.0026673423771935863,2.4020208259687084e-05,0.5019911513561948,3.981644483465868e-05,3.5855888e-07,0.007493414852310915,0.009209564269724855,2.881953413214078e-06,2.5952844213779784e-08,0.0005423807323814181,0.0006665973140385597,9.950554307645099e-06,7.202309013116005e-07
357,0.04895500596520936,0.0039671054,0.004629047,13.551347613410028,0.43121046,0.0001942096690597815,0.00022661502946353103,0.6634063032511136,0.021109910557292267,1.8363919e-05,0.053759624443407344,0.0017106574,0.06272982666708028,0.0019960934,5.843482814671909,8.990057095971346e-07,0.0026318027353144213,8.374524039741449e-05,0.0030709390386834644,9.771877070780036e-05,0.28606773604986174,0.0002488558348016334,7.918714e-06,0.023181712293130118,0.027049757304852345,1.2182738877191118e-05,3.8766066403050874e-07,0.001134860863593952,0.001324221030216512,0.00010730923857012985,5.253324414322781e-06
431,0.05767138809212175,0.0013018423,0.0015964728,15.374432961607239,0.20491928,7.507905113432715e-05,9.207080289790833e-05,0.8866648900251599,0.011817979244948165,2.0783557e-06,0.02001508679905484,0.00026677258,0.02454486416408305,0.00032714807,3.1505177117098357,1.1986166359839906e-07,0.0011542978384857948,1.5385144998046064e-05,0.0014155363868752452,1.886708251195767e-05,0.1816947296431213,3.195354182765098e-05,4.2589514e-07,0.0041014771484125,0.005029715858370865,1.8428051116603051e-06,2.4561965638977648e-08,0.00023653788037706616,0.0002900706952612055,6.547896740729712e-06,3.776262941217624e-07
356,0.059146896144672154,0.0037570195,0.0044997367,161.63305618261995,1.4376223,0.0002222160437921448,0.00026614545972619165,9.56009358757938,0.08503089738978094,1.6905598e-05,0.6072585483282483,0.005401175,0.7273061960758143,0.006468922,232.36728739651832,9.999136892819573e-07,0.035917458290935275,0.0003194627419135498,0.043017904044672754,0.00038261665026986206,13.743803815061055,0.002732503580951471,2.4303865e-05,0.8730084362443399,1.045591612756931,0.0001616191055174814,1.4374982265173384e-06,0.05163573931196661,0.06184349852947447,0.003928308106663394,0.00023234723160909347
430,0.05252308878292752,0.0022700294,0.0027689887,10.065019590681327,0.23438008,0.00011922895530077768,0.00014543584043582496,0.5286459175632602,0.01231036581885785,6.2856857e-06,0.022847890302842698,0.0005320497,0.027869925723972094,0.0006489958,2.359040109909391,3.301436324531314e-07,0.0012000417708787957,2.7944892236229502e-05,0.0014638145831737817,3.408726410469595e-05,0.12390407313525804,6.326555054887714e-05,1.4732395e-06,0.00535509038662161,0.006532155456897145,3.3229021283794632e-06,7.737909141371082e-08,0.00028126588781712846,0.0003430889810064932,1.4828184880879941e-05,7.788220709881207e-07
424,0.04885942740539035,0.011424066,0.0133071,24.172136248296496,1.8481808,0.0005581733022722774,0.0006501772943371026,1.1810367362568472,0.09030105420655772,0.00015202118,0.2761440694083648,0.021113738,0.3216610381834183,0.024593927,44.67447740504854,7.427668041041294e-06,0.013492241112687075,0.001031605164074877,0.015716174144265217,0.001201645173052733,2.1827693856457207,0.0036746767907345533,0.00028096262,0.5103641590714415,0.5944877455099687,0.0001795426038951677,1.3727673245888047e-05,0.02493610058046419,0.029046330845138486,0.00679146698381267,0.00033182718807170044
418,0.045750583256054404,0.006232693,0.0075842943,17.924875915335722,1.2422531,0.0002851493336039061,0.0003469858880050853,0.8200735279190113,0.05683380228036965,4.7270576e-05,0.11172024613509793,0.007742582,0.13594753430909867,0.009421613,22.267232047528825,2.1626564667132647e-06,0.0051112664221906875,0.00035422763368331327,0.0062196789868637315,0.00043104428292397315,1.0187388536723503,0.0008473192264320179,5.8722017e-05,0.13878481819608557,0.16888124118952316,3.876534881333365e-05,2.6865666245529e-06,0.006349486379556386,0.007726415285427083,0.0010525849061611755,4.815637338339307e-05
