Participant_ID,wavelet_coefficients,wavelet_packet,mra,wavelet_energy,wavelet_entropy,"(wavelet_coefficients, wavelet_packet)","(wavelet_coefficients, mra)","(wavelet_coefficients, wavelet_energy)","(wavelet_coefficients, wavelet_entropy)","(wavelet_packet, mra)","(wavelet_packet, wavelet_energy)","(wavelet_packet, wavelet_entropy)","(mra, wavelet_energy)","(mra, wavelet_entropy)","(wavelet_energy, wavelet_entropy)","(wavelet_coefficients, wavelet_packet, mra)","(wavelet_coefficients, wavelet_packet, wavelet_energy)","(wavelet_coefficients, wavelet_packet, wavelet_entropy)","(wavelet_coefficients, mra, wavelet_energy)","(wavelet_coefficients, mra, wavelet_entropy)","(wavelet_coefficients, wavelet_energy, wavelet_entropy)","(wavelet_packet, mra, wavelet_energy)","(wavelet_packet, mra, wavelet_entropy)","(wavelet_packet, wavelet_energy, wavelet_entropy)","(mra, wavelet_energy, wavelet_entropy)","(wavelet_coefficients, wavelet_packet, mra, wavelet_energy)","(wavelet_coefficients, wavelet_packet, mra, wavelet_entropy)","(wavelet_coefficients, wavelet_packet, wavelet_energy, wavelet_entropy)","(wavelet_coefficients, mra, wavelet_energy, wavelet_entropy)","(wavelet_packet, mra, wavelet_energy, wavelet_entropy)","(wavelet_coefficients, wavelet_packet, mra, wavelet_energy, wavelet_entropy)"
488,-4.565975e-06,-4.750862e-06,-2.2845554e-05,31.332779,1.7986224479973316,2.1692316e-11,1.04312226e-10,-0.00014306468,-8.212464960829533e-06,1.08536076e-10,-0.00014885771,-8.545007022610121e-06,-0.0007158147,-4.1090525826227776e-05,56.35583954283021,-4.95573e-16,6.7968053e-10,3.901628762688056e-11,3.268392e-09,1.8761830974904926e-10,-0.00025731934909349645,3.4007368e-09,1.9521541729828328e-10,-0.00026773881600041487,-0.0012874803618579372,-1.552768e-14,-8.91348696420943e-16,1.2224887149082522e-09,5.878603022711815e-09,6.116641514064443e-09,-2.7928431655093e-14
389,-4.315602e-06,-4.7525004e-06,-2.2980515e-05,202.0212,0.7788742454722524,2.05099e-11,9.917476e-11,-0.0008718431,-3.3613111949418596e-06,1.0921491e-10,-0.0009601058,-3.7016001980018236e-06,-0.0046425513,-1.7898931667412256e-05,157.349105402884,-4.7132804e-16,4.1434345e-09,1.5974632948863875e-11,2.0035403e-08,7.724466400181611e-11,-0.000679056102547228,2.2063727e-08,8.506468070971113e-11,-0.0007478016934063266,-0.003615963554972885,-9.521825e-14,-3.671053000222655e-16,3.227214429357728e-09,1.560505928715437e-08,1.7184868403164898e-08,-7.41630512023634e-14
438,-4.238465e-06,-4.520961e-06,-2.2826438e-05,115.2843,1.6869781129062176,1.9161934e-11,9.674906e-11,-0.00048862846,-7.150197608423005e-06,1.0319743e-10,-0.0005211958,-7.62676196751432e-06,-0.00263153,-3.8507701298990284e-05,194.48209382710547,-4.373987e-16,2.2090703e-09,3.232576330595465e-11,1.1153648e-08,1.6321354238530914e-10,-0.000824305538717427,1.1897043e-08,1.740918091803765e-10,-0.0008792459280979287,-0.004439333456552504,-5.0425206e-14,-7.378820318558351e-16,3.726653051515298e-09,1.88159592713095e-08,2.0070052663114037e-08,-8.506621482213591e-14
404,-3.968233e-06,-4.8726906e-06,-2.3079238e-05,120.8133,1.5402496848255396,1.9335972e-11,9.1583796e-11,-0.00047941535,-6.1120698723984615e-06,1.1245799e-10,-0.00058868586,-7.505160198368334e-06,-0.002788279,-3.5547788297360565e-05,186.08264892110031,-4.4625947e-16,2.3360427e-09,2.978222556245287e-11,1.106454e-08,1.4106191224918565e-10,-0.0007384193377553474,1.3586421e-08,1.7321337475202475e-10,-0.0009067231787473326,-0.0042946456505255455,-5.391408e-14,-6.873510572659071e-16,3.5980889839004646e-09,1.7042155276387838e-08,2.0926479596112267e-08,-8.304115023353913e-14
362,-4.267785e-06,-3.9493725e-06,-2.2654072e-05,110.604195,1.5594454929232597,1.6855071e-11,9.6682704e-11,-0.0004720349,-6.655377753474609e-06,8.946937e-11,-0.00043681718,-6.158831164617002e-06,-0.0025056354,-3.5327791071774854e-05,172.48121283149106,-3.81836e-16,1.8642416e-09,2.6284565960405256e-11,1.0693513e-08,1.5077140935381158e-10,-0.0007361126964554409,9.895688e-09,1.395226069890166e-10,-0.0006811925608930533,-0.00390740187994317,-4.2232663e-14,-5.954524597848046e-16,2.9071832495418438e-09,1.6675950306483944e-08,1.5431785580248743e-08,-6.585953976156821e-14
376,-4.8837114e-06,-3.8027679e-06,-2.3103572e-05,554.983,1.8086811751127243,1.8571622e-11,1.12831175e-10,-0.0027103766,-8.833076921564369e-06,8.785752e-11,-0.0021104715,-6.877994674929718e-06,-0.012822089,-4.178699566023401e-05,1003.7872525020239,-4.2907079e-16,1.0306934e-08,3.359014118448924e-11,6.261938e-08,2.0407562817969795e-10,-0.0049022072746920334,4.875943e-08,1.5890624483029086e-10,-0.003817169920531165,-0.023191071008679072,-2.3812698e-13,-7.760522435997707e-16,1.864195635730666e-08,1.1325849847492142e-07,8.819025989678386e-08,-4.306957799527577e-13
410,-3.7169962e-06,-3.5770015e-06,-2.340827e-05,68.602104,1.725751405581832,1.32957005e-11,8.7008456e-11,-0.00025499376,-6.414611350301111e-06,8.373142e-11,-0.00024538982,-6.173015379228893e-06,-0.0016058566,-4.0396856344064626e-05,118.39017772660675,-3.1122937e-16,9.1211305e-10,2.2945074469653873e-11,5.968963e-09,1.5015495996873052e-10,-0.00044005583617254474,5.7441514e-09,1.4449961603846222e-10,-0.0004234818441938862,-0.0027713093477432665,-2.135099e-14,-5.371045181573923e-16,1.5740803893459376e-09,1.0300946207971424e-08,9.912977714453776e-09,-3.684650011394815e-14
377,-4.238233e-06,-4.7199637e-06,-2.3012768e-05,69.59411,1.6818957701325417,2.0004306e-11,9.7533474e-11,-0.00029495606,-7.1282662094970395e-06,1.0861943e-10,-0.00032848166,-7.938487026828803e-06,-0.001601553,-3.8705077153176076e-05,117.05003684944194,-4.6035447e-16,1.3921818e-09,3.364515794187115e-11,6.7877552e-09,1.6404113649992627e-10,-0.0004960853325818807,7.559272e-09,1.8268656019551235e-10,-0.0005524719281182939,-0.002693645342055134,-3.2037957e-14,-7.742682139383078e-16,2.3415047750497434e-09,1.141629666541558e-08,1.2713908306635072e-08,-5.3884506152059935e-14
411,-4.3392943e-06,-4.249634e-06,-2.3046528e-05,507.0278,1.7489825934171677,1.8440412e-11,1.0000567e-10,-0.002200143,-7.5893501360718065e-06,9.793931e-11,-0.0021546825,-7.4325358994963345e-06,-0.011685231,-4.030797708081001e-05,886.7827992259868,-4.2498748e-16,9.349802e-09,3.22519603982969e-11,5.0705655e-08,1.749081737545107e-10,-0.0038480115144099744,4.9657952e-08,1.7129414999142732e-10,-0.0037685023367930682,-0.020437265002746573,-2.1548047e-13,-7.432957225753615e-16,1.6352640575254484e-08,8.868330680552088e-08,8.685089628230656e-08,-3.768715960919017e-13
405,-5.214511e-06,-3.5881317e-06,-2.2958793e-05,746.03864,1.531846814788878,1.8710353e-11,1.1971887e-10,-0.0038902266,-7.987832097147641e-06,8.237917e-11,-0.0026768849,-5.496468079267261e-06,-0.017128147,-3.516935411903473e-05,1142.8169071231378,-4.2956712e-16,1.3958646e-08,2.8661393372136574e-11,8.93149e-08,1.8339098463098942e-10,-0.005959231356393374,6.1458046e-08,1.2619227354685783e-10,-0.004100577544573207,-0.026237696949726018,-3.2047368e-13,-6.580310010884156e-16,2.1382506795824126e-08,1.3681675989197344e-07,9.414431153648545e-08,-4.909165500067634e-13
363,-4.6289992e-06,-4.9563014e-06,-2.2927175e-05,138.07288,1.7769704815000296,2.2942715e-11,1.06129876e-10,-0.00063913927,-8.225595025584052e-06,1.1363399e-10,-0.00068433076,-8.807201252793409e-06,-0.003165621,-4.0740913999896174e-05,245.35142490616613,-5.2601164e-16,3.1677667e-09,4.0768527991045235e-11,1.4653657e-08,1.885896603371844e-10,-0.001135731561800896,1.5689771e-08,2.0192424835157744e-10,-0.0012160356062775703,-0.005625215165879463,-7.262794e-14,-9.34707194113571e-16,5.629027909054605e-09,2.603911678219811e-08,2.7880261699307955e-08,-1.2905771048724382e-13
439,-4.568001e-06,-4.012457e-06,-2.286238e-05,355.3699,1.8277659444138408,1.8328906e-11,1.0443537e-10,-0.00162333,-8.349236304124701e-06,9.1734315e-11,-0.0014259064,-7.33383204615725e-06,-0.008124602,-4.178707849399651e-05,649.5330074047382,-4.190424e-16,6.5135417e-09,3.350095068532757e-11,3.711319e-08,1.9088340816924035e-10,-0.002967067300233626,3.2599615e-08,1.676688507689866e-10,-0.002606223187000798,-0.014849870054651774,-1.4891506e-13,-7.65911445166047e-16,1.1905229614362359e-08,6.78342183531571e-08,5.958446332853745e-08,-2.721818764075691e-13
388,-4.3907876e-06,-3.594422e-06,-2.3081519e-05,191.10768,0.8809062140062451,1.5782344e-11,1.0134604e-10,-0.00083911326,-3.8678720641607086e-06,8.296472e-11,-0.00068692164,-3.1663486482134014e-06,-0.0044110557,-2.033265309339519e-05,168.34794397895627,-3.6428047e-16,3.0161271e-09,1.3902764320528238e-11,1.9368008e-08,8.92763606837907e-11,-0.0007391800616478347,1.5855194e-08,7.308413496604925e-11,-0.0006051135482664385,-0.0038857261868357963,-6.96168e-14,-3.208969121502061e-16,2.6569250526008063e-09,1.7061398282897504e-08,1.3966939571307999e-08,-6.132586480914525e-14
349,-3.774669e-06,-3.894085e-06,-2.2308393e-05,42.733562,1.2745875716209412,1.4698881e-11,8.42068e-11,-0.00016130506,-4.8111462448028805e-06,8.6870774e-11,-0.00016640812,-4.9633520690421055e-06,-0.00095331715,-2.8434001039675106e-05,54.46766761468939,-3.2790842e-16,6.2813554e-10,1.8735011387438982e-11,3.5984566e-09,1.0732894339521936e-10,-0.00020559741860209967,3.7122976e-09,1.1072441080838334e-10,-0.00021210171570044565,-0.0012150861596862844,-1.4012695e-14,-4.1794800540169703e-16,8.006137794915883e-10,4.58654810736315e-09,4.731648526176684e-09,-1.7860407197828996e-14
413,-4.5371526e-06,-5.2522673e-06,-2.2959608e-05,144.21823,1.8493496542796493,2.3830339e-11,1.0417124e-10,-0.00065434014,-8.390781523777587e-06,1.2059e-10,-0.0007574727,-9.713278768358142e-06,-0.003311194,-4.2460343175764495e-05,266.7099360127097,-5.471352e-16,3.4367693e-09,4.407062765888202e-11,1.5023392e-08,1.9264905486530905e-10,-0.0012101036697546774,1.7391276e-08,2.230130732238417e-10,-0.0014008318831365085,-0.006123555589003504,-7.890687e-14,-1.0118443367575895e-15,6.355787968889407e-09,2.778350593525239e-08,3.216255095507987e-08,-1.4592640049810246e-13
375,-4.6364426e-06,-4.3059317e-06,-2.3359215e-05,128.73964,1.2335806461051106,1.9964206e-11,1.0830366e-10,-0.00059689395,-5.719425801798179e-06,1.0058318e-10,-0.0005543441,-5.311714039357185e-06,-0.003007257,-2.8815474962018853e-05,158.8107274051079,-4.663482e-16,2.5701847e-09,2.4627457008501496e-11,1.3942974e-08,1.3360129433710096e-10,-0.0007363168146249571,1.2949043e-08,1.2407746780866657e-10,-0.0006838281493971825,-0.0037096938523563383,-6.00375e-14,-5.752780517814664e-16,3.1705299317130254e-09,1.7199782440596954e-08,1.5973688448739812e-08,-7.406108887332805e-14
361,-4.0902464e-06,-3.5704268e-06,-2.24737e-05,42.06393,1.8462269455194473,1.4603926e-11,9.192297e-11,-0.00017205183,-7.55152315566243e-06,8.0240696e-11,-0.00015018618,-6.591818110218393e-06,-0.0009453321,-4.149154971775572e-05,77.65956194474205,-3.2820425e-16,6.142985e-10,2.6962160431053468e-11,3.8666412e-09,1.6971066272125906e-10,-0.0003176467452755759,3.375239e-09,1.4814253985095897e-10,-0.00027727777893250637,-0.0017452976641410705,-1.38055605e-14,-6.059394933749098e-16,1.1341344428110633e-09,7.138697523763345e-09,6.231457502084097e-09,-2.5488196743480334e-14
407,-2.2735144e-06,1.748368e-06,-2.3018525e-05,2053.3545,1.6673643849790096,-3.9749397e-12,5.2332947e-11,-0.004668331,-3.790776910914607e-06,-4.0244853e-11,0.0035900194,2.9151666174846324e-06,-0.04726519,-3.8380268943901785e-05,3423.6901500100976,9.1497253e-17,-8.16196e-09,-6.627673233627871e-12,1.0745809e-07,8.725809346651447e-11,-0.007783808798907163,-8.263695e-08,-6.710283595073501e-11,0.00598587046948711,-0.07880829764732512,1.878763e-13,1.5255926267259162e-16,-1.3608962607020645e-08,1.7917179819918424e-07,-1.377859096379626e-07,3.132582473335788e-13
360,-6.301623e-06,-8.875764e-06,-2.2763252e-05,223.61737,1.6473237709142268,5.593172e-11,1.4344544e-10,-0.0014091524,-1.0380813719278713e-05,2.0204126e-10,-0.001984775,-1.4621257436642341e-05,-0.0050902585,-3.7498445733377494e-05,368.370210187725,-1.2731878e-15,1.25073045e-08,9.213765531178367e-11,3.207689e-08,2.363010762023064e-10,-0.0023213302686502825,4.5179934e-08,3.328273641297577e-10,-0.003269567142927616,-0.008385303836689733,-2.847069e-13,-2.0973526447640008e-15,2.0603580214574064e-08,5.284102533160225e-08,7.442598003224531e-08,-4.690044836545516e-13
406,-3.7646305e-06,-5.3846225e-06,-2.371971e-05,176.07294,1.4797596731223166,2.0271115e-11,8.929594e-11,-0.0006628496,-5.5707483859531886e-06,1.2772168e-10,-0.00094808626,-7.967947163283848e-06,-0.0041763987,-3.5099469034283754e-05,260.5456317181472,-4.808249e-16,3.5691947e-09,2.9996376847846914e-11,1.5722598e-08,1.321365313720018e-10,-0.0009808580296680697,2.2488331e-08,1.8899738910601664e-10,-0.00140293985899358,-0.006180066600418216,-8.466026e-14,-7.115053338966617e-16,5.281550171310729e-09,2.3265667165209476e-08,3.327732538744297e-08,-1.2527683383868885e-13
412,-2.2125203e-06,-3.2575997e-06,-2.3322744e-05,191.74731,1.464138649404049,7.2075054e-12,5.1602042e-11,-0.00042424482,-3.23943642184656e-06,7.597616e-11,-0.000624636,-4.769577626668823e-06,-0.0044720736,-3.4147730608074064e-05,280.7446540102519,-1.680988e-16,1.3820198e-09,1.0552787119542541e-11,9.894553e-09,7.555254572388027e-11,-0.0006211532342307184,1.4568225e-08,1.1123963702213421e-10,-0.0009145537009894565,-0.006547735638766979,-3.2232494e-14,-2.461199503675202e-16,2.023468590167811e-09,1.4486997742650973e-08,2.1329901659734654e-08,-4.7192839516308414e-14
374,-3.747308e-06,-4.073e-06,-2.3006489e-05,844.9372,1.8006412908434868,1.5262786e-11,8.62124e-11,-0.00316624,-6.747557565308515e-06,9.370543e-11,-0.0034414292,-7.33401220699178e-06,-0.019439038,-4.142643377265844e-05,1521.428801169956,-3.5114312e-16,1.2896096e-08,2.748280282308255e-11,7.284406e-08,1.5523760786109307e-10,-0.005701262361146712,7.917521e-08,1.687298700334102e-10,-0.006196779700982212,-0.035002734743441295,-2.9669388e-13,-6.32282796594172e-16,2.322124232324249e-08,1.3116602891737408e-07,1.4256614306908464e-07,-5.342392524898918e-13
348,-5.921597e-06,-5.166735e-06,-2.325805e-05,119.60128,1.7700113411992788,3.059532e-11,1.377248e-10,-0.0007082306,-1.0481294239996207e-05,1.2016818e-10,-0.00061794807,-9.145179208688992e-06,-0.0027816924,-4.116701160707925e-05,211.69562239790503,-7.115875e-16,3.6592396e-09,5.415406779191549e-11,1.6472063e-08,2.4377446154824253e-10,-0.001253576209386425,1.4372269e-08,2.1269903184791693e-10,-0.001093775141131048,-0.004923627290725505,-8.5106774e-14,-1.259517995997601e-15,6.476895836622317e-09,2.9155737684258853e-08,2.5439076508949403e-08,-1.506399647718725e-13
370,-5.0611784e-06,-8.128294e-06,-2.304968e-05,928.0537,1.7603337652981281,4.113875e-11,1.1665854e-10,-0.0046970453,-8.909363228038522e-06,1.8735459e-10,-0.0075434935,-1.4308510755535487e-05,-0.021391341,-4.0575131301726704e-05,1633.68428337351,-9.482351e-16,3.8178968e-08,7.24179255584362e-11,1.082654e-07,2.053579780827619e-10,-0.008268367605871255,1.7387512e-07,3.298066049080735e-10,-0.013279066504663841,-0.037655901176343785,-8.800131e-13,-1.669210064623501e-15,6.720772455290235e-08,1.9058323363032894e-07,3.0607824357663555e-07,-1.5491165948080644e-12
416,-3.5062715e-06,-4.5249576e-06,-2.2785753e-05,137.18228,1.587017448619008,1.586573e-11,7.989304e-11,-0.0004809983,-5.564514000458149e-06,1.0310457e-10,-0.000620744,-7.181186670666924e-06,-0.0031258014,-3.616138705523711e-05,217.71067437256562,-3.615126e-16,2.1764972e-09,2.5179189934932223e-11,1.0959909e-08,1.2679163970122146e-10,-0.0007633527259889364,1.414412e-08,1.6362874330075337e-10,-0.0009851315713174005,-0.00496070157823011,-4.9593125e-14,-5.737267940984057e-16,3.4541387214483047e-09,1.7393566408596618e-08,2.2446964324016424e-08,-7.870515056873835e-14
402,-4.1158814e-06,-3.8122714e-06,-2.2401877e-05,186.95717,1.0488037075847387,1.5690857e-11,9.220347e-11,-0.0007694935,-4.316751712508065e-06,8.540203e-11,-0.00071273145,-3.998324395296044e-06,-0.0041881916,-2.3495171420272018e-05,196.08137156530674,-3.5150464e-16,2.933518e-09,1.6456629163052857e-11,1.7238099e-08,9.670333993926624e-11,-0.0008070476776294957,1.5966522e-08,8.956997041674357e-11,-0.0007475154080052969,-0.004392590724014685,-6.571631e-14,-3.686593786707555e-16,3.076684792680632e-09,1.8079382627187566e-08,1.674574805882827e-08,-6.892351360641528e-14
364,-3.4067455e-06,-4.1432663e-06,-2.2904525e-05,663.6899,1.7981422264128923,1.4115054e-11,7.802989e-11,-0.0022610226,-6.1258128725739935e-06,9.489955e-11,-0.002749844,-7.450182132114302e-06,-0.015201502,-4.1185594287889386e-05,1193.4087991381848,-3.232986e-16,9.368018e-09,2.5380874180887508e-11,5.1787648e-08,1.4030883650214124e-10,-0.004065640012574341,6.2983865e-08,1.7064288583904556e-10,-0.004944610488005801,-0.02733446214594171,-2.1457e-13,-5.813368772120532e-16,1.6845029348827013e-08,9.312155491311347e-08,1.1325395648869435e-07,-3.8582740249217285e-13
358,-4.35113e-06,-3.3741048e-06,-2.376943e-05,112.43369,1.2145844670012593,1.468117e-11,1.03423874e-10,-0.0004892136,-5.284814879906781e-06,8.020055e-11,-0.00037936307,-4.098135323268066e-06,-0.0026724846,-2.8869979726681504e-05,136.56021700295304,-3.4896302e-16,1.650658e-09,1.783151944117214e-11,1.1628328e-08,1.2561703412761932e-10,-0.0005941912534105847,9.017244e-09,9.741033819743698e-11,-0.00046076848853063247,-0.003245958435546495,-3.92352e-14,-4.2384504227488447e-16,2.004863581362035e-09,1.4123587042149508e-08,1.0952204053305456e-08,-4.765446333393955e-14
359,-4.490451e-06,-3.1166255e-06,-2.2419354e-05,454.7952,1.6577044152654707,1.3995054e-11,1.00673005e-10,-0.0020422356,-7.443840315866923e-06,6.987273e-11,-0.0014174263,-5.166443887248166e-06,-0.010196215,-3.71646614947122e-05,753.9160053346184,-3.1376006e-16,6.3648833e-09,2.319966270428452e-11,4.5785598e-08,1.668860883836051e-10,-0.003385422819416478,3.1777784e-08,1.1582833250175913e-10,-0.0023496738630787955,-0.016902309528577603,-1.4269656e-13,-5.201214421921877e-16,1.0551095159099102e-08,7.589899136507918e-08,5.2678169244250746e-08,-2.36548733522929e-13
403,-5.626383e-06,-6.7535125e-06,-2.2899721e-05,1258.9188,1.8562143603339791,3.7997848e-11,1.288426e-10,-0.0070831594,-1.0443772869306073e-05,1.5465355e-10,-0.008502124,-1.2535966847918248e-05,-0.028828891,-4.2506791791140766e-05,2336.823198196903,-8.701401e-16,4.7836206e-08,7.053215041028597e-11,1.6220238e-07,2.39159489526675e-10,-0.013147862250835486,1.9469627e-07,2.8707014884273857e-10,-0.015781764632384315,-0.05351260030150361,-1.0954358e-12,-1.6151665972091805e-15,8.879425179525817e-08,3.0108238312212395e-07,3.6139801396906005e-07,-2.0333636318986696e-12
365,-3.989636e-06,-4.1133867e-06,-2.2923277e-05,85.06318,1.1051395200192928,1.6410914e-11,9.145553e-11,-0.0003393711,-4.409104240614534e-06,9.42923e-11,-0.00034989775,-4.5458661970709145e-06,-0.0019499268,-2.5333419734824442e-05,94.00668082918261,-3.7619195e-16,1.3959646e-09,1.8136350717438584e-11,7.779498e-09,1.0107111940050106e-10,-0.00037505242332009834,8.020803e-09,1.0420615166014262e-10,-0.0003866858301047413,-0.0021549412179937086,-3.200008e-14,-4.157445977272039e-16,1.5427356477764929e-09,8.597430722923781e-09,8.864106533246961e-09,-3.536455714145115e-14
371,-2.6891637e-06,-2.608466e-06,-2.3359842e-05,259.43533,1.353732656687498,7.014592e-12,6.281844e-11,-0.0006976641,-3.6404087110738687e-06,6.0933356e-11,-0.00067672826,-3.5311656725027125e-06,-0.0060603684,-3.162298109110652e-05,351.2060829217729,-1.6385977e-16,1.8198331e-09,9.49588252223967e-12,1.6297323e-08,8.503937263054693e-11,-0.0009444506471307623,1.5808265e-08,8.248747250018894e-11,-0.0009161091430135984,-0.008204118637791432,-4.2511015e-14,-2.2182231621636494e-16,2.4635674466786465e-09,2.2062217977942964e-08,2.1400164917197837e-08,-5.754854653031277e-14
417,-4.03641e-06,-4.060981e-06,-2.2987839e-05,117.82844,1.1044185357168317,1.6391784e-11,9.278834e-11,-0.00047560385,-4.457885791257367e-06,9.335318e-11,-0.00047849907,-4.485022860676583e-06,-0.002708621,-2.5388195208491256e-05,130.131910746594,-3.7681169e-16,1.9314184e-09,1.810339018902605e-11,1.0933105e-08,1.0247715972291487e-10,-0.0005252657186977454,1.0999659e-08,1.0310098229879574e-10,-0.0005284632371940224,-0.0029914513801093737,-4.4399133e-14,-4.161578144432026e-16,2.1330941849504854e-09,1.2074723640862539e-08,1.2148227680446184e-08,-4.903522515625878e-14
367,-4.867178e-06,-4.2119914e-06,-2.2996712e-05,187.4944,1.693123584613204,2.0500513e-11,1.1192909e-10,-0.00091256865,-8.240734161887002e-06,9.686195e-11,-0.0007897248,-7.131421946125823e-06,-0.004311755,-3.89362750790767e-05,317.45119066423797,-4.714444e-16,3.8437316e-09,3.470990126671433e-11,2.0986077e-08,1.8950978835610426e-10,-0.0015450915074436962,1.8161073e-08,1.6399925505895884e-10,-0.0013371016791098006,-0.007300333535137031,-8.839319e-14,-7.982135952569156e-16,6.507912112909253e-09,3.553202406658146e-08,3.074894193173034e-08,-1.4966057913402585e-13
401,-4.3076884e-06,-4.2913757e-06,-2.3113816e-05,31.971588,1.6374936811625957,1.8485909e-11,9.956712e-11,-0.00013772363,-7.0538125582992e-06,9.919007e-11,-0.00013720209,-7.027100620086469e-06,-0.0007389854,-3.7848728460298756e-05,52.35327354741173,-4.2727992e-16,5.9102384e-10,3.0270559924973635e-11,3.183319e-09,1.6304052907206426e-10,-0.00022552158989377948,3.1712641e-09,1.6242311423395376e-10,-0.0002246675668069607,-0.0012100839577572537,-1.3660818e-14,-6.996681673471237e-16,9.67797874529999e-10,5.21266464476632e-09,5.192924911853959e-09,-2.2369502477428507e-14
415,-3.949626e-06,-3.0732087e-06,-2.3567292e-05,247.81268,1.5634776139631867,1.2138025e-11,9.308199e-11,-0.0009787674,-6.175151532547321e-06,7.242721e-11,-0.00076158013,-4.804893076255221e-06,-0.005840274,-3.684693404789181e-05,387.4495824915536,-2.860604e-16,3.0079566e-09,1.8977529693151117e-11,2.3066898e-08,1.4553160161899616e-10,-0.001530280869863399,1.794838e-08,1.1323831995212487e-10,-0.0011907134452616957,-0.00913113759061832,-7.0889394e-14,-4.472489908076883e-16,4.702872551973481e-09,3.606457667383962e-08,2.80618918976916e-08,-1.1083397242826636e-13
373,-3.7907257e-06,-2.9244209e-06,-2.3199334e-05,242.46556,1.738389328122139,1.10856775e-11,8.794231e-11,-0.00091912044,-6.589757126656591e-06,6.784462e-11,-0.00070907135,-5.083782029644752e-06,-0.00562504,-4.0329475452018576e-05,421.499543528457,-2.5718035e-16,2.687895e-09,1.9271223262978088e-11,2.1322982e-08,1.5287797961883777e-10,-0.0015977891579957958,1.6449983e-08,1.1794035964857584e-10,-0.001232642061377681,-0.009778508886804213,-6.235738e-14,-4.470795540111818e-16,4.672607957939292e-09,3.7067645079540815e-08,2.8596475456483028e-08,-1.084013948360935e-13
429,-3.0605095e-06,-2.3911525e-06,-2.2320513e-05,75.481995,1.8128265850245953,7.318145e-12,6.831214e-11,-0.00023101336,-5.5481729322816395e-06,5.337175e-11,-0.00018048896,-4.334744857886256e-06,-0.0016847969,-4.046322004791459e-05,136.83576655396496,-1.6334476e-16,5.523882e-10,1.3266527690813434e-11,5.1563367e-09,1.2383806817338223e-10,-0.00041878715947472574,4.0286063e-09,9.675373060233347e-11,-0.0003271951880806494,-0.0030542445583249408,-1.2329588e-14,-2.961157088381144e-16,1.0013839719022158e-09,9.347544396717363e-09,7.303164573651976e-09,-2.2351404344053316e-14
428,-4.4193066e-06,-4.1518365e-06,-2.276122e-05,95.66634,1.855356439948082,1.8348238e-11,1.0058881e-10,-0.00042277892,-8.199388971539962e-06,9.4500865e-11,-0.000397191,-7.70313657375454e-06,-0.0021774827,-4.2230176019707985e-05,177.49516684960747,-4.1762827e-16,1.7553088e-09,3.4042522347283594e-11,9.622964e-09,1.866280958562735e-10,-0.00078440556339085,9.040552e-09,1.753327858783876e-10,-0.000736930910947837,-0.004040006533146866,-3.995297e-14,-7.748493388800577e-16,3.2567236429144985e-09,1.785402756020334e-08,1.677344655378551e-08,-7.412700316046679e-14
414,-3.8853273e-06,-2.9222513e-06,-2.2935212e-05,233.84508,1.709171255119145,1.1353902e-11,8.91108e-11,-0.00090856466,-6.640689669390594e-06,6.702245e-11,-0.0006833541,-4.994627869911826e-06,-0.0053632865,-3.920020464597401e-05,399.6812846391454,-2.6040416e-16,2.6550542e-09,1.9405763816137733e-11,2.0838122e-08,1.5230562370554867e-10,-0.0015528925904893687,1.567287e-08,1.1455284778784818e-10,-0.0011679691413963543,-0.009166774894027873,-6.089423e-14,-4.450753022118947e-16,4.537942343815687e-09,3.5615920381340904e-08,2.6787619570473083e-08,-1.0407866854559608e-13
372,-2.4845845e-06,-5.5963915e-06,-2.2877142e-05,717.32745,1.8830598713830113,1.3904707e-11,5.6840192e-11,-0.0017822606,-4.678621286903141e-06,1.2802945e-10,-0.0040144455,-1.0538340210524808e-05,-0.016410403,-4.307902868990723e-05,1350.7705425405284,-3.1809997e-16,9.9742286e-09,2.6183396283293294e-11,4.077303e-08,1.070334850796234e-10,-0.003356103494155123,9.183904e-08,2.410871088978042e-10,-0.00755944074852621,-0.030901769954264646,-2.2818184e-13,-5.990012834051723e-16,1.8782068982842234e-08,7.67780573035214e-08,1.7293840192464973e-07,-4.2968006533611967e-13
366,-2.7375404e-06,-3.9672436e-06,-2.323703e-05,276.6694,1.9302322156727314,1.086049e-11,6.361231e-11,-0.00075739366,-5.2840886694918985e-06,9.218696e-11,-0.0010976149,-7.657701459581433e-06,-0.006428975,-4.4852862708824826e-05,534.0361949085712,-2.5236553e-16,3.004765e-09,2.0963267107643407e-11,1.759958e-08,1.2278652366776224e-10,-0.0014619456579898868,2.5505312e-08,1.7794223381152415e-10,-0.0021186516917579253,-0.012409414751908054,-6.982182e-14,-4.871240537138425e-16,5.799894597198049e-09,3.397127420895803e-08,4.923117161067499e-08,-1.347723211650539e-13
400,-4.047406e-06,-4.1458316e-06,-2.3170734e-05,173.23279,1.4009083220735192,1.6779864e-11,9.378137e-11,-0.0007011434,-5.670044800028257e-06,9.6061964e-11,-0.00071819394,-5.8079299253738184e-06,-0.004013931,-3.246007478086489e-05,242.68325448558824,-3.8880178e-16,2.9068226e-09,2.350705064236609e-11,1.6246009e-08,1.3137910262918147e-10,-0.000982237669281067,1.6641081e-08,1.3457400225920235e-10,-0.0010061238939802575,-0.005623149255767251,-6.7353214e-14,-5.446756291656444e-16,4.072191922454406e-09,2.275916824468163e-08,2.3312629615244875e-08,-9.435567784282674e-14
